WKT,fid,№,Идент. на локация,Адрес,Х,Y,Номер на секция,Дата на избора,Избори
"POINT (23.3167332038234 42.6926975669596)","104","104",2.4.2023 г._113,"41 ОУ ”СВ. ПАТРИАРХ ЕВТИМИЙ”, гр.София, УЛ.ЦАР САМУИЛ № 24",198274.2019,4733271.097,"234610010",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3167332038234 42.6926975669596)","105","105",2.4.2023 г._113,"41 ОУ ”СВ. ПАТРИАРХ ЕВТИМИЙ”, гр.София, УЛ.ЦАР САМУИЛ № 24",198274.2019,4733271.097,"234610011",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3167332038234 42.6926975669596)","106","106",2.4.2023 г._113,"41 ОУ ”СВ. ПАТРИАРХ ЕВТИМИЙ”, гр.София, УЛ.ЦАР САМУИЛ № 24",198274.2019,4733271.097,"234610012",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3166078108947 42.7031103842893)","107","107",2.4.2023 г._114,"46 ОУ ""Константин Фотинов"", гр.София, БУЛ.ХРИСТО БОТЕВ № 109",198314.415,4734428.004,"244603016",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3166078108947 42.7031103842893)","108","108",2.4.2023 г._114,"46 ОУ ""Константин Фотинов"", гр.София, БУЛ.ХРИСТО БОТЕВ № 109",198314.415,4734428.004,"244603017",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3166078108947 42.7031103842893)","109","109",2.4.2023 г._114,"46 ОУ ""Константин Фотинов"", гр.София, БУЛ.ХРИСТО БОТЕВ № 109",198314.415,4734428.004,"244603018",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3166078108947 42.7031103842893)","110","110",2.4.2023 г._114,"46 ОУ ""Константин Фотинов"", гр.София, БУЛ.ХРИСТО БОТЕВ № 109",198314.415,4734428.004,"244603020",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3166078108947 42.7031103842893)","111","111",2.4.2023 г._114,"46 ОУ ""Константин Фотинов"", гр.София, БУЛ.ХРИСТО БОТЕВ № 109",198314.415,4734428.004,"244603021",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3166078108947 42.7031103842893)","112","112",2.4.2023 г._114,"46 ОУ ""Константин Фотинов"", гр.София, БУЛ.ХРИСТО БОТЕВ № 109",198314.415,4734428.004,"244603022",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3171513195908 42.6968529325234)","113","113",2.4.2023 г._115,"91 НЕГ ""проф. Константин Гълъбов"", гр.София, УЛ.ПОЗИТАНО № 26",198328.5999,4733731.101,"244603001",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3171513195908 42.6968529325234)","114","114",2.4.2023 г._115,"91 НЕГ ""проф. Константин Гълъбов"", гр.София, УЛ.ПОЗИТАНО № 26",198328.5999,4733731.101,"244603002",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3171513195908 42.6968529325234)","115","115",2.4.2023 г._115,"91 НЕГ ""проф. Константин Гълъбов"", гр.София, УЛ.ПОЗИТАНО № 26",198328.5999,4733731.101,"244603003",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3171513195908 42.6968529325234)","116","116",2.4.2023 г._115,"91 НЕГ ""проф. Константин Гълъбов"", гр.София, УЛ.ПОЗИТАНО № 26",198328.5999,4733731.101,"244603006",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3171513195908 42.6968529325234)","117","117",2.4.2023 г._115,"91 НЕГ ""проф. Константин Гълъбов"", гр.София, УЛ.ПОЗИТАНО № 26",198328.5999,4733731.101,"244603007",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3128168144834 42.7747286229754)","118","118",2.4.2023 г._116,"63 ОУ ""Христо Ботев"", гр. София, гр.София, кв. ТРЕБИЧ, УЛ.ЛЕДЕНИКА № 12",198351.7496,4742395.603,"254613070",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3128168144834 42.7747286229754)","119","119",2.4.2023 г._116,"63 ОУ ""Христо Ботев"", гр.София, кв. ТРЕБИЧ, УЛ.ЛЕДЕНИКА № 12",198351.7496,4742395.603,"254613071",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3183799994343 42.7079059993202)","120","120",2.4.2023 г._117,"Читалище „Цар Борис ІІІ – 1928”, гр.София, УЛ.КЛОКОТНИЦА № 29",198482.8245,4734954.274,"244605008",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3183799994343 42.7079059993202)","121","121",2.4.2023 г._117,"Читалище „Цар Борис ІІІ – 1928”, гр.София, УЛ.КЛОКОТНИЦА № 29",198482.8245,4734954.274,"244605009",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3170216739487 42.7511999482505)","122","122",2.4.2023 г._118,"98 НУ ""Св. Св. Кирил и Методий"", гр.София, кв. ИЛИЯНЦИ, УЛ.МАХОНИЯ № 2",198581.5799,4739767.418,"254613068",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3170216739487 42.7511999482505)","123","123",2.4.2023 г._118,"98 НУ ""Св. Св. Кирил и Методий"", гр.София, кв. ИЛИЯНЦИ, УЛ.МАХОНИЯ № 2",198581.5799,4739767.418,"254613069",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.320125262793 42.7076133971002)","124","124",2.4.2023 г._119,"48-мо ОУ „Йосиф Ковачев”, гр.София, УЛ.КЛОКОТНИЦА № 21",198624.3563,4734915.54,"244605001",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.320125262793 42.7076133971002)","125","125",2.4.2023 г._119,"48-мо ОУ „Йосиф Ковачев”, гр.София, УЛ.КЛОКОТНИЦА № 21",198624.3563,4734915.54,"244605002",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.320125262793 42.7076133971002)","126","126",2.4.2023 г._119,"48-мо ОУ „Йосиф Ковачев”, гр.София, УЛ.КЛОКОТНИЦА № 21",198624.3563,4734915.54,"244605003",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.320125262793 42.7076133971002)","127","127",2.4.2023 г._119,"48-мо ОУ „Йосиф Ковачев”, гр.София, УЛ.КЛОКОТНИЦА № 21",198624.3563,4734915.54,"244605004",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.320125262793 42.7076133971002)","128","128",2.4.2023 г._119,"48-мо ОУ „Йосиф Ковачев”, гр.София, УЛ.КЛОКОТНИЦА № 21",198624.3563,4734915.54,"244605005",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.320125262793 42.7076133971002)","129","129",2.4.2023 г._119,"48-мо ОУ „Йосиф Ковачев”, гр.София, УЛ.КЛОКОТНИЦА № 21",198624.3563,4734915.54,"244605006",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.320125262793 42.7076133971002)","130","130",2.4.2023 г._119,"48-мо ОУ „Йосиф Ковачев”, гр.София, УЛ.КЛОКОТНИЦА № 21",198624.3563,4734915.54,"244605007",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.1738923009441 42.7148020505691)","131","131",2.4.2023 г._12,"спортен комплекс ""Токридо"", гр.Банкя, кв. ИЗГРЕВ, УЛ.ИВАНЯНСКО ШОСЕ",186682.9283,4736246.832,"254624013",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3212229130509 42.6909903507408)","132","132",2.4.2023 г._120,"127 СОУ ""Иван Николаевич Денкоглу"", гр.София, УЛ.ПЕТЪР ПАРЧЕВИЧ № 43",198633.7649,4733065.446,"244601004",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3212229130509 42.6909903507408)","133","133",2.4.2023 г._120,"127 СОУ ""Иван Николаевич Денкоглу"", гр.София, УЛ.ПЕТЪР ПАРЧЕВИЧ № 43",198633.7649,4733065.446,"244601005",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3212229130509 42.6909903507408)","134","134",2.4.2023 г._120,"127 СОУ ""Иван Николаевич Денкоглу"", гр.София, УЛ.ПЕТЪР ПАРЧЕВИЧ № 43",198633.7649,4733065.446,"244601006",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3212229130509 42.6909903507408)","135","135",2.4.2023 г._120,"127 СОУ ""Иван Николаевич Денкоглу"", гр.София, УЛ.ПЕТЪР ПАРЧЕВИЧ № 43",198633.7649,4733065.446,"244601007",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3228056764641 42.6748716975488)","136","136",2.4.2023 г._121,"122 ОУ „Николай Лилиев”, гр.София, УЛ.ПРЕЗВИТЕР КОЗМА № 2",198685.4431,4731269.643,"234609023",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3228056764641 42.6748716975488)","137","137",2.4.2023 г._121,"122 ОУ „Николай Лилиев”, гр.София, УЛ.ПРЕЗВИТЕР КОЗМА № 2",198685.4431,4731269.643,"234609024",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3228056764641 42.6748716975488)","138","138",2.4.2023 г._121,"122 ОУ „Николай Лилиев”, гр.София, УЛ.ПРЕЗВИТЕР КОЗМА № 2",198685.4431,4731269.643,"234609025",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3228056764641 42.6748716975488)","139","139",2.4.2023 г._121,"122 ОУ „Николай Лилиев”, гр.София, УЛ.ПРЕЗВИТЕР КОЗМА № 2",198685.4431,4731269.643,"234609033",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3228056764641 42.6748716975488)","140","140",2.4.2023 г._121,"122 ОУ „Николай Лилиев”, гр.София, УЛ.ПРЕЗВИТЕР КОЗМА № 2",198685.4431,4731269.643,"234609034",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3228056764641 42.6748716975488)","141","141",2.4.2023 г._121,"122 ОУ „Николай Лилиев”, гр.София, УЛ.ПРЕЗВИТЕР КОЗМА № 2",198685.4431,4731269.643,"234609039",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3228056764641 42.6748716975488)","142","142",2.4.2023 г._121,"122 ОУ „Николай Лилиев”, гр.София, УЛ.ПРЕЗВИТЕР КОЗМА № 2",198685.4431,4731269.643,"234609040",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3228056764641 42.6748716975488)","143","143",2.4.2023 г._121,"122 ОУ „Николай Лилиев”, гр.София, УЛ.ПРЕЗВИТЕР КОЗМА № 2",198685.4431,4731269.643,"234609043",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3228056764641 42.6748716975488)","144","144",2.4.2023 г._121,"122 ОУ „Николай Лилиев”, гр.София, УЛ.ПРЕЗВИТЕР КОЗМА № 2",198685.4431,4731269.643,"234609078",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3203929996301 42.7175260005925)","145","145",2.4.2023 г._122,"Клуб ТЕЦ СОФИЯ, гр.София, УЛ.ИСТОРИЯ СЛАВЯНОБЪЛГАРСКА № 6",198694.3107,4736015.489,"244605035",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3232474339365 42.6881817120926)","146","146",2.4.2023 г._123,"9 ФЕГ ""Алфонс дьо Ламартин"", гр.София, БУЛ.ПАТРИАРХ ЕВТИМИЙ № 35",198786.0418,4732746.287,"244601008",2023/04/02,Парламентарни избори в България (април 2023)
